LFnext7,LFnext30,LFprev7,LFprev30
147.840151041,173.75,888.707846168,218.75
112.678669751,106.375,152.052011432,98.375
66.0812871052,70.3125,78.39826522,37.0390625
184.719333028,164.5,453.546984102,207.880122344
67.6904046972,104.25,323.517173859,101.84375
35.7032595158,34.90625,214.481058009,55.3125
58.3014328856,67.5,1.0,102.8125
124.093041461,135.0,55.8185424202,75.7610653139
77.9741310047,104.0,1.0,125.053566259
110.83284848,98.625,341.061795368,81.25
222.631700857,160.4375,209.796428605,186.830789086
85.5572570007,104.5390625,120.772190331,92.40625
123.974387947,86.671875,238.671952936,97.5
60.2382876414,51.96875,120.497666959,63.5703125
31.7144423515,37.3125,1.0,18.96875
23.7810508828,25.484375,21.4050707936,21.78125
41.7954907999,59.484375,83.1876374242,62.65625
85.9314434232,74.0625,76.1028084872,87.75
178.019160061,136.9375,555.551445896,126.921875
245.467996974,192.3125,752.554614198,250.4375
22.0202271833,34.765625,83.6530335792,55.125
176.107322993,177.0625,358.895710947,186.625
199.239927757,168.20703125,184.164816026,184.4609375
112.005524528,90.1875,100.512999257,83.0
96.6914181265,55.236328125,96.5273751621,86.25
147.624533399,111.34375,158.40273259,178.375
32.1925708698,26.9479980469,136.929612878,55.5625
45.516258106,51.9020996094,1.0,76.75
31.0145926599,15.40625,1.0,35.921875
79.193123686,73.25,1.0,81.25
109.047601696,129.0,636.961266489,174.0
136.024066471,135.0,974.058794369,208.0
77.4560353812,68.90625,322.263090171,100.5
17.0210284156,24.5859375,61.4738508402,16.5
94.4531271133,87.0,1.0,119.722590535
53.9389118157,42.0166015625,59.5339355597,47.75
39.6989180387,114.0,57.0132673997,78.4878100123
38.0713035852,49.03125,164.615403182,75.375
19.2988904758,15.21875,4.97693438835,24.0
22.3726537612,17.20703125,51.3184685886,32.25
74.9234780339,62.6015625,1.0,91.2946834087
47.8337175585,34.90625,1.0,66.0
78.3520781677,99.796875,1555.51337342,118.75
80.7458451678,80.84375,322.161946298,94.125
43.1720293202,48.75,44.9385279786,57.0
25.6292585929,24.75,17.8774275199,7.25
27.4325758059,18.4375,70.4635578721,26.25
119.760093383,96.125,428.401663677,109.0
39.5936318209,42.5,1.0,47.125
41.9581200189,25.890625,42.1478018425,46.3125
39.3580682627,59.9375,101.427311715,41.875
75.0576743053,48.890625,1.0,66.7266143148
42.9027909511,33.4375,1.0,44.0625
95.5010785757,101.6875,1.0,121.314894475
21.0358202751,11.53125,8.84394546628,8.375
69.3395100032,67.625,1.0,74.0
27.4560483812,18.125,1.0,33.875
52.5611966335,96.0,3.32639242689,54.7817523276
136.019862279,84.9375,153.717289042,151.75
98.5686175666,68.65625,316.685984866,102.5
154.487972759,113.0,736.673078611,156.0
95.961560193,52.6640625,1.0,91.5266628153
165.136107117,136.40625,36.3371114788,127.53125
106.311258584,121.0,109.642163841,132.962452349
70.8417004298,117.296875,181.351257475,117.75
37.9761031962,32.625,54.3607611327,55.25
8.05405405467,21.25,30.3831313725,32.625
18.5388549461,32.5,54.2273632761,22.1875
92.0377462438,67.0,1.0,60.09375
79.57624881,68.9375,53.5956193895,109.5
127.995607471,151.0,339.298007821,211.0
6.72487962504,38.125,74.3477646003,53.1670588491
95.4777233069,102.21875,160.724518059,152.58203125
71.9104813978,64.125,61.9544946208,66.5
1.0,15.34375,17.6918160316,17.9375
89.7069256516,60.125,134.486574765,92.4375
12.7752662355,17.36328125,37.1769622191,28.875
69.7807448266,60.25,22.3445474441,68.75
47.6471870899,28.9375,8.15654466155,47.0
74.2299068595,85.171875,51.9482410502,65.03125
126.064211521,73.34375,60.5937196593,66.375
179.526934554,177.75,1241.74450785,168.0
83.7378693317,86.3662109375,106.23990012,131.8125
1.0,44.6635742188,10.5600893997,21.1796875
16.1129907997,30.28515625,9.03725865803,32.28125
33.0113852868,24.7978515625,12.6540096958,29.76171875
90.5532868503,31.78125,122.716390258,46.3125
1.0,76.2734375,1.0,69.125
66.0254283398,107.421875,21.5125830216,50.625
115.865118364,130.59375,1.0,116.5390625
1.0,30.015625,30.427575439,51.34375
385.976278542,143.0,1.0,140.878855715
205.701784985,73.9765625,1.0,88.5
1.0,64.5,149.495073412,105.633528955
111.564972295,130.40625,360.858434312,166.5
1.0,25.109375,20.0021382429,34.0625
126.020387659,199.65625,125.542535162,241.0
1.0,52.4750976562,66.8667352031,41.625
309.794880548,104.55859375,1.0,130.0703125
156.287636693,89.97265625,92.3913195708,84.8125
57.6038262864,33.40625,1.0,68.78125
1.0,243.71875,1.0,316.0
27.4691330187,29.66796875,94.8765012589,47.6875
33.042442538,49.0712890625,49.4950893573,69.25
135.435509841,132.34375,45.4257188329,69.5
47.5819864411,30.203125,1.0,31.5625
1.0,87.171875,111.553627208,90.375
226.399842423,83.25,138.117796593,108.0
21.6176191787,38.0625,1.0,47.375
206.57983523,209.875,459.105975092,253.0
1.0,98.359375,76.4228413693,81.5
313.838559533,168.25,92.1601465138,184.950288032
275.525557475,83.8125,628.452479037,114.750372765
166.553057245,143.9375,250.861575638,213.25
242.489507947,129.8125,199.610138566,161.25
146.152550801,200.875,119.369521362,294.0
74.6773764216,251.25,64.5102192448,84.0
12.0176117021,24.703125,1.0,49.375
57.8717305584,157.75,131.668418869,203.95197067
174.131154219,97.6513671875,84.6169299769,129.0
138.312041463,79.6015625,91.2299277196,73.78125
63.1379283189,50.875,82.0314845349,74.5
43.0509704681,32.8828125,112.305431385,52.71875
240.105438964,141.09375,129.074852596,181.2265625
1.0,106.734375,147.811642943,91.25
247.998709128,102.58203125,103.127134765,129.25
203.132656258,168.421875,250.221410922,250.76953125
1.0,66.046875,7.11202321877,71.0
269.055645037,172.0,476.112749344,236.0
182.497478526,100.25,67.2695635197,103.75
435.014832344,83.3203125,332.819895179,149.861727197
54.4208312413,34.9091796875,1.0,36.28125
82.8030522266,38.90625,55.9030399176,86.0
1.0,93.625,67.2287347241,81.751953125
5.31348690627e+11,31.21875,1.0,1.0
2.43459061656e+11,31.5,2.53165143947e+11,1.0
2.9391676746e+12,158.9375,1.0,32806346279.9
1.0,169.0,90.7241301528,187.050457421
1.0,68.625,247.452132714,114.96875
2.29269106492e+11,104.0,1.11519006294e+11,1.0
1.0,85.0625,69.7319239638,63.458984375
1.0,70.0,2.0870994517,38.0625
2.21538868096e+11,70.5,74767809649.3,1.0
3.89800088048e+11,108.0,4.37998036928e+11,71080684814.7
1.0,153.75,133.586088792,167.4765625
3.74876427633e+12,166.5,2.68798518761e+12,1.0
1.0,49.75,122.855475094,85.25
1.0,44.25,25.918378042,37.0470311019
1.0,99.5,65.156458125,53.6875
1.0,140.0,45.7461774566,44.4878412854
53973735352.2,22.5,1.0,1284196801.11
340.677867065,44.5,69.5886458122,64.9125967222
2.49181142317,32.8125,53.5572526894,35.25
22.0891459634,13.34375,18.8498500754,30.5843230407
203.797716381,10.130859375,30.371717615,15.7873538963
66.3061691449,13.8125,58.2290889129,5.25
49.4659055296,21.25,34.4314122005,35.2359190654
1.0,44.71875,84.487209012,38.8585024965
152.982513316,117.25,120.595582743,114.140625
83.9125094263,67.7109375,62.1267545635,36.6149062243
281.455914193,85.265625,138.875471824,118.692225777
1.0,65.5,147.541035394,93.0
61.3981876724,51.296875,37.6403632177,47.0
1.0,24.390625,39.5436069143,37.0
114.03207363,43.3125,42.9801816764,75.8413545834
1.0,166.0,41.2717194479,59.8626175666
3.7696995697,19.75,16.5314764835,12.6828970938
104.912915868,86.5,127.067556873,155.46875
200.96894697,62.125,42.7662279013,62.75
14.1354360242,70.125,81.4788154386,90.8125
71.4161027158,34.8125,29.9960145056,1.0
40.0246992118,72.125,65.9506309665,69.1864350148
1.0,106.0,52.8320909061,63.0625
21.3868422868,16.875,24.8178164825,45.4041568106
118.568702896,56.9375,48.9330719873,78.75
154.519517288,144.625,128.165017802,167.25
113.97314356,108.375,93.8532417133,128.724581775
69.3457336125,74.5,62.8957462116,82.75
55.4577069871,43.0,28.0196876134,42.7743163762
52.4263544482,35.625,66.625067863,58.3468905292
113.937154977,122.0,123.640571348,158.25
189.162410953,180.0625,152.08015114,226.889318384
16.938658224,24.9375,27.060445044,20.9381710271
49.923051268,32.8125,28.1306358966,25.25
36.8716095347,93.25,114.728425839,119.0
148.973641309,83.75,82.4718077664,96.4715051506
1.0,134.25,109.497888827,154.005173725
105.72450824,140.3125,137.899518298,118.393804165
36.6577552598,41.46875,23.2055047161,25.2394034582
31.9935313078,36.5625,27.7920796514,27.0625
115.024274128,102.921875,102.33932785,106.44164516
36.0847399909,49.25,42.6335122774,48.0
32.0296984901,33.796875,48.3678411407,39.9090005929
29.6073935243,25.6875,20.222197291,26.5
68.014845717,67.203125,49.7021983889,62.875
88.5956282621,87.0625,70.3795161138,78.6955130474
112.02136932,152.5,165.118704187,134.0
49.4883771481,72.625,72.5733644855,77.0264254599
49.0436278377,50.75,40.3523975208,37.5
151.297735921,199.25,171.254377072,191.253233218
122.06785762,141.375,94.862639565,133.984375
68.740999385,78.625,70.2501145659,74.0
93.8401638037,94.09375,94.0563631095,91.0
31.5021767737,31.359375,6.79040610551,14.5654105425
40.7220165431,65.5,84.0084384041,95.46875
133.305134071,118.8125,106.175928733,115.441831833
239.807273454,240.0,173.977702683,223.390647186
149.559456335,102.280761719,59.622421818,93.5
1.0,40.921875,29.7135948946,28.5370964052
77.5934576543,37.0625,49.6448508823,41.5759918475
65.5843606934,80.46875,75.6814110808,89.5
135.829094525,171.326171875,140.183558727,140.25
7.7445992263,50.75,51.3993582008,48.5
76.3334153377,80.25,57.5979650767,76.0092588893
84.0738089327,78.375,49.9388886654,66.0
1.0,33.0625,14.6775933901,27.5
117.720821406,91.15625,47.7434715361,84.736920607
81.4859246031,92.0,64.3752129448,78.5625
19.3321624707,47.75,44.5941093537,36.640625
171.231916788,169.71875,179.835010962,135.125310738
85.0699046538,81.5,106.453355885,53.9375
192.080494763,199.0,171.277002319,150.5
38.8177491489,33.15625,18.5792409909,23.6360599522
89.4336582759,93.40625,1.0,100.5
221.283828828,179.2890625,1.0,168.04922315
72.2200153987,120.5,132.401580391,78.375
198.229188983,106.359375,264.987609177,102.84375
89.2673722362,86.34375,17.7154727284,93.2526611536
22.3970114129,65.125,72.4464327894,63.625
475.268124481,266.6875,120.513633,291.86881532
197.656189477,133.75,101.647433097,149.268108213
109.707335421,110.359375,117.476450245,99.0
149.403624777,117.3984375,326.468468045,98.366735467
37.5384393413,46.0234375,91.7209310301,51.8790944443
191.405241019,182.19921875,194.24623722,180.59375
275.652803713,175.6875,207.18990503,253.5
31.7228984694,38.7734375,98.3334994248,29.0312200101
23.1270811514,40.59375,19.6091382811,37.3125
102.47383888,78.9296875,169.711245686,98.875
78.4838745479,35.75,1.0,66.7977451982
38.8309547743,77.65625,1.0,74.40625
90.3175092399,74.625,1331.6934432,81.34375
77.5033029961,82.0,101.505315686,100.424470483
209.785947861,175.6796875,1.0,210.688621356
383.567530146,243.341796875,1198.55035806,264.192774741
84.1660545911,225.0,19.8859409848,87.5
64.876202789,48.5,69.0580763361,59.7518367977
29.3669741998,30.0,45.7101609892,45.84375
311.253399634,184.75,237.144830962,262.25
49.6562355437,68.53125,80.0956948552,58.5
1.0,126.4375,273.904134313,142.378520023
93.8014032664,53.0,71.2579850957,73.3130577738
157.335997135,212.0,219.819103367,205.4375
295.372893698,154.75,124.162388959,159.556993277
162.139301761,115.75,1.0,113.875
100.48910393,105.5,323.197336995,107.875
172.971862808,41.3125,49.750462853,38.9117069787
112.566201038,117.5,126.965424002,111.625
117.722058733,104.65625,65.7857823497,93.6875
173.1246744,208.0,179.18127812,165.5703125
119.913048965,201.75,1.0,174.415772917
112.960638566,112.0,130.107079333,92.28125
74.0671208292,80.0625,45.2278742302,82.9862936825
149.935040748,97.71875,1.0,105.25
200.543921105,189.9375,174.740015614,198.9375
1.0,34.59375,47.0312780573,38.0032678051
202.395630745,29.890625,28.4813810164,23.9730230055
103.742715124,110.5625,21.8608531108,118.749914378
103.485183827,109.90625,231.065888442,100.4375
49.5321359718,67.1875,1294.38029794,63.59375
103.435641463,65.125,53.1153951534,47.2334905592
930.38324742,147.5,1.0,85.3236541159
15.9850089921,57.6875,74.5984134379,57.3125
74.3054919691,102.859375,7.43910678904,74.28125
293.835600134,229.25,1193.64635687,214.142424356
72.1840513538,95.0,68.1237717162,80.939453125
124.79529726,43.359375,74.1109263974,48.7379923724
4.16513231037,13.0,22.3022282376,35.44429994
107.384261732,28.71875,11.3382913118,32.1722223454
209.773824346,180.5,149.200877661,226.5
117.972052799,126.25,52.3292199865,154.46892672
69.0659256745,101.75,977.883444527,87.1768383498
73.3022845545,83.671875,60.9391172998,78.73046875
112.392635942,151.0,141.387096641,122.39453125
135.292041341,112.75,247.469561213,85.6171875
54.8113267211,90.71875,85.2870386153,38.8891601562
203.733812312,227.0,123.729611728,183.097711205
54.7618006842,65.25,43.7912649456,80.4090666607
42.4264992026,35.96875,636.562009386,23.40625
19.5484254552,52.3125,45.5521595496,34.5
89.9504739262,46.5,22.9488646373,48.4375945246
156.09918919,116.75,110.811204723,118.139744532
82.3516004575,82.8984375,1.0,83.1015625
53.7176372393,61.0,1.0,47.5625
122.400657839,41.25,38.2612062432,36.8403105129
72.8483064735,75.625,53.514628544,87.1971280857
74.5782785316,39.25,59.7113830888,45.300105374
19.8954241265,18.6875,12.7595535076,35.25
164.664901918,158.75,128.205669328,125.3125
189.868826802,167.34375,18.3283699262,148.12136371
238.756370863,115.03125,191.448283452,94.4043922336
67.3437500353,51.59375,38.5581446979,20.375
49.2402415127,35.0,33.4315153569,25.859375
67.285086733,71.25,133.101142908,55.375
29.1454554577,52.0,40.7692004885,42.8726012116
80.7017271441,80.375,72.2675095206,69.0625
147.275854596,109.96875,122.860731762,121.560545284
31.3967117977,23.640625,22.4743805764,24.0477365805
70.5346465881,61.125,38.4591088783,36.625
141.431625926,162.0,133.086439628,174.0
92.7649264897,85.625,8.81214356384,89.25
76.0170509122,100.8359375,118.573564873,82.375
125.743768019,250.875,165.541943397,174.96410498
72.760306231,51.375,56.1667235129,51.0
79.1364329216,77.75,59.4307654707,63.125
153.208059588,177.0,146.509171841,119.3125
31.1952526378,26.0,14.0681458999,28.25
72.8786296379,75.5,46.2215605985,70.5043975196
108.432953482,142.0,130.300948362,134.0
77.8849369718,89.0,76.3563979887,86.875
37.4928946986,43.46484375,39.2294534469,24.5
26.1088439087,46.625,72.0705712535,20.2951251984
8.09680853291,24.25,24.1433723516,21.0254137941
87.7447409317,87.3125,77.2050452588,75.125
50.6844154318,50.8125,42.7998743621,29.5056465071
74.2580117077,1.0,73.0617816389,46.0
33.6986007498,100.0,77.5102408691,60.6525029633
139.776629763,215.0,168.466095621,163.084526572
84.1552422543,72.078125,123.453304398,92.7819149346
65.6973363455,59.5,37.9503446535,22.5
133.5073601,161.0,132.031481772,116.027351674
66.7719032714,65.09375,55.9211497013,35.4647799713
4.25656416621,65.15625,63.1511822888,71.8125
87.7030386022,88.9765625,87.665617844,81.15625
17.0216307458,1.0,74.3478478393,69.7265625
175.400177185,193.25,188.332507798,154.545932469
69.3257326754,43.75,44.5827480108,37.75
101.776417076,114.8125,116.904785833,126.533385574
31.7639415384,29.76171875,14.2371339113,31.59375
81.6907022232,72.25,103.971499687,84.1877729934
23.6536314306,39.4375,27.0953800621,39.8641630087
148.947669811,121.0,95.4830324156,105.44474522
118.449925619,112.75,113.086264765,114.75
247.065531645,305.0625,213.1621569,230.818327697
227.221234494,216.5,180.481970665,186.0
193.335328279,222.25,163.868787381,153.171875
63.0105113577,106.91796875,72.9795277203,95.82421875
43.2549513259,46.0,38.2534427966,39.1028246475
37.6643365727,47.5,34.3275863823,37.75
123.17295828,159.244140625,91.26532216,161.939445814
37.486023871,41.314453125,78.5114988647,39.5
74.9091195695,70.75,167.642170928,73.875
222.204974037,229.672363281,215.68044399,201.375
73.538051783,106.75,79.0840570354,109.75
92.9212255734,95.9375,118.579548395,117.0
38.5035501287,42.734375,62.3677279702,69.375
166.35572592,202.5,180.283165515,206.282840639
283.122056747,356.25,279.17816365,309.27943088
200.76151044,279.0,315.791240728,313.5
48.6796327626,58.5,86.1308670524,67.9716440899
79.1130642216,92.34375,77.5778013622,117.480345207
124.086189824,147.625,189.193928684,126.9375
71.7481012536,1.0,84.6184647548,76.625
121.010528891,148.1875,108.49230903,124.515625
42.2252689441,45.078125,19.1366389635,40.6507810866
105.558481459,122.40625,90.4255742006,123.936253783
65.4681939553,65.78125,1.0,60.4307081935
130.91216624,1.0,114.539855415,84.5625
148.971287077,1.0,226.515606553,200.209219004
85.6902733569,1.0,71.1703588903,83.0
117.106767048,1.0,143.140260707,105.5
226.781198028,2.33471037287e+15,412.319842658,229.573405194
131.50995673,6.91277944108e+13,28.8244128977,59.375
127.642496224,1.41962015936e+14,215.094835771,157.819915072
217.42943271,4.76679902211e+13,251.398280345,225.5536654
128.419135427,1.0,148.951985796,109.75
159.045589673,3.33457790562e+14,118.427706953,106.4765625
34.8198230204,1.0,41.3519809638,29.722221702
43.250648193,1.0,48.3150247395,34.0426856738
85.9855112677,2.21341467977e+13,42.3578111517,63.1797284642
170.936744394,1.47095410407e+14,286.165096761,221.0
57.8148074325,1.72120596902e+11,37.1262612713,60.6483983947
153.112846642,1.0,233.613289215,147.34932879
86.5687928756,1.67857577135e+13,93.4531031412,85.559752817
649.195131769,1.339411312e+14,11.7297089378,1.0
63.0930241996,78.75,88.955829338,79.063711253
176.355956125,193.5,149.817100575,1.0
117.052783622,126.0,77.8470726577,1.55932936989e+12
85.0294180503,87.75,67.2679617045,3.05649534444e+13
31.2884886275,29.0,106.330172343,33.8923899502
74.573826037,80.8515625,61.6928725958,65.8030203253
112.18094387,109.40625,88.8114059112,1.4626935487e+13
318.465160418,240.0,70.0384557438,2.37843315237e+13
35.9193278662,44.5,1.0,1.01387464777e+13
47.3775457048,54.75,151.595250728,56.3937070077
99.4114992801,101.5,161.404078297,7.93504792119e+13
153.062306546,187.75,163.617793795,188.745884691
136.496185971,176.5,216.813911978,150.562120005
226.400079667,269.5,344.908098516,250.762194539
116.216119025,126.375,90.2514178694,1.0
128.480293569,149.25,612.560754163,136.112674845
104.007028298,119.375,1.0,1.0
158.694348839,227.75,370.784370579,7.93108504064e+13
96.9943952067,94.9375,121.4184729,146.759027237
75.4190168194,102.25,71.4867147096,47.75
26.8552520419,37.25,42.9069876929,11.5978353461
74.6436106636,90.75,204.036446566,119.649794034
56.7495993185,71.365234375,73.4575036825,55.0
188.052051468,148.5,172.460036515,126.0
24.9331363201,26.3125,30.0576621405,24.25
